date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-12-31,TDC,420000000.0,193000000.0,576000000.0,2255204000.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/TDC.png,True,202000000.0,-181000000.0,Teradata Corporation Common Stock,NYSE,2411204000.0,8.377557436036104,1683.3333333333333,29.0,901.0,930.0,86.0
2024-03-31,RDY,7107000000.0,76886000000.0,20020000000.0,11605264369.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/RDY.png,True,72217000000.0,121066000000.0,Dr. Reddy's Laboratories Ltd Common Stock,NYSE,24518264369.0,294.5436875674958,36.48207646298092,841.0,92.0,933.0,87.0
2024-12-31,GHC,260852000.0,937783000.0,1169316000.0,4307362945.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/GHC.png,True,1009479998.0,777032000.0,Graham Holdings Company Common Stock,NYSE,5215826945.0,19.35416969628773,58.868157672985134,559.0,380.0,939.0,88.0
2024-12-31,CAAP,439847000.0,87722000.0,1168788000.0,3411886200.0,"Airlines, Airports & Air Services",Industrials,https://images.financialmodelingprep.com/symbol/CAAP.png,True,426431000.0,161784000.0,Corporacion America Airports SA Common Shares,NYSE,4140827200.0,10.298208048865213,170.91011839394642,236.0,708.0,944.0,89.0
2024-03-31,GB,87462000.0,32034000.0,612443000.0,1485041530.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/GB.png,True,177055000.0,15623000.0,Global Blue Group Holding AG Ordinary Shares,NYSE,2010022530.0,8.808607732372034,371.51939903896596,118.0,842.0,960.0,90.0
2023-12-31,IMMR,56071000.0,247000.0,39000.0,244592820.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/IMMR.png,True,155585000.0,387369000.0,Immersion Corporation - Common Stock,NASDAQ,188560820.0,82.51183888572398,40.13895195244778,774.0,188.0,962.0,91.0
2024-12-31,GETY,121173000.0,209745000.0,1354710000.0,830968170.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/GETY.png,True,204180000.0,-94440000.0,"Getty Images Holdings, Inc. Class A Common Stock",NYSE,2064505170.0,9.890021249014358,177.0781839469234,231.0,732.0,963.0,92.0
2024-12-31,AFYA,911015000.0,1500701000.0,3173497000.0,1756254792.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/AFYA.png,True,975934296.0,449589000.0,Afya Limited - Class A Common Shares,NASDAQ,4018736792.0,24.284603508813223,50.040470699229346,641.0,322.0,963.0,92.0
2024-12-31,PAYO,497467000.0,35456000.0,21380000.0,2596797780.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/PAYO.png,True,174520000.0,-18174000.0,Payoneer Global Inc. - Common Stock,NASDAQ,2120710780.0,8.229316399287601,1009.8368244416156,45.0,918.0,963.0,92.0
2024-12-31,UHS,125983000.0,418719000.0,4955429000.0,12341160797.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/UHS.png,True,1758306000.0,747122000.0,"Universal Health Services, Inc. Common Stock",NYSE,17170606797.0,10.240208868490345,150.8186793911005,263.0,710.0,973.0,95.0
2024-12-31,EQNR,8120000000.0,55560000000.0,30094000000.0,63192181336.0,Oil & Gas Integrated,Energy,https://images.financialmodelingprep.com/symbol/EQNR.png,True,32671000000.0,19031000000.0,Equinor ASA,NYSE,85166181336.0,38.361471052817855,43.80019037149253,720.0,259.0,979.0,96.0
2024-09-30,SGU,117335000.0,195675000.0,304559000.0,420322560.0,Oil & Gas Refining & Marketing,Energy,https://images.financialmodelingprep.com/symbol/SGU.png,True,88567000.0,-65996000.0,Star Group L.P. Common Stock,NYSE,607546560.0,14.577812768785984,68.29710284625884,490.0,491.0,981.0,97.0
2024-12-31,ARLP,136962000.0,1304058000.0,486798000.0,3227395640.0,Coal,Energy,https://images.financialmodelingprep.com/symbol/ARLP.png,True,69956871001.0,229617000000.0,"Alliance Resource Partners, L.P. - Common Units Representing Limited Partnership Interests",NASDAQ,3577231640.0,1955.6147893458754,30.294712663667077,989.0,21.0,1010.0,98.0
2024-09-30,DLHC,342000.0,8511000.0,164815000.0,66177900.0,Specialty Business Services,Industrials,https://images.financialmodelingprep.com/symbol/DLHC.png,True,22046000.0,5121000.0,DLH Holdings Corp. - Common Stock,NASDAQ,230650900.0,9.558167776496862,161.72241784037558,250.0,762.0,1012.0,99.0
2024-12-31,BAFN,77788000.0,49063000.0,22400000.0,64020610.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/BAFN.png,True,48042000.0,102108000.0,BayFirst Financial Corp. - Common Stock,NASDAQ,8632610.0,556.5176696271463,31.7799048759352,957.0,64.0,1021.0,100.0
2024-12-31,NRC,4233000.0,39896000.0,62684000.0,315577790.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/NRC.png,True,35094000.0,-17372000.0,National Research Corporation - Common Stock,NASDAQ,374028790.0,9.382700192677682,155.8071390516782,258.0,774.0,1032.0,101.0
2024-06-30,SSL,45383000000.0,175940000000.0,135155000000.0,2343557834.0,Chemicals - Specialty,Basic Materials,https://images.financialmodelingprep.com/symbol/SSL.png,True,82587000000.0,54700000000.0,Sasol Ltd. American Depositary Shares,NYSE,92115557834.0,89.6558648093178,35.80775234131114,856.0,177.0,1033.0,102.0
2024-12-31,WRB,1974747000.0,658546000.0,2840966000.0,27389503200.0,Insurance - Property & Casualty,Financial Services,https://images.financialmodelingprep.com/symbol/WRB.png,True,2832957000.0,1720209000.0,W.R. Berkley Corporation Common Stock,NYSE,28255722200.0,10.026135520259325,119.09410595038162,314.0,720.0,1034.0,103.0
2024-12-31,IIPR,146245000.0,946000.0,297865000.0,1565265856.0,REIT - Industrial,Real Estate,https://images.financialmodelingprep.com/symbol/IIPR.png,True,166410000.0,128010000.0,"Innovative Industrial Properties, Inc. Common Stock",NYSE,1716885856.0,9.692548833019217,129.04401501287262,293.0,750.0,1043.0,104.0
2024-09-30,GIB,1461145000.0,832938000.0,3308403000.0,23928948130.0,Information Technology Services,Technology,https://images.financialmodelingprep.com/symbol/GIB.png,True,2452597000.0,999564000.0,CGI Inc. Common Stock,NYSE,25776206130.0,9.514965032598457,133.83870795229691,283.0,765.0,1048.0,105.0
2024-12-31,ATAT,3618451000.0,1716567000.0,1732813000.0,4099978412.0,Travel Lodging,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/ATAT.png,True,1643744000.0,2885530000.0,Atour Lifestyle Holdings Limited - American Depositary Shares,NASDAQ,2214340412.0,74.23176631254111,35.717282795212704,858.0,191.0,1049.0,106.0
2024-12-31,DFIN,57300000.0,21200000.0,141400000.0,1514606240.0,Financial - Capital Markets,Financial Services,https://images.financialmodelingprep.com/symbol/DFIN.png,True,139500000.0,47100000.0,"Donnelley Financial Solutions, Inc. Common Stock ",NYSE,1598706240.0,8.725805686478086,204.2459736456808,199.0,854.0,1053.0,107.0
2024-12-31,AMG,950000000.0,57600000.0,2620200000.0,5226084687.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/AMG.png,True,933100000.0,1398200000.0,"Affiliated Managers Group, Inc. Common Stock",NYSE,6896284687.0,13.530473905158841,64.09534276686358,520.0,533.0,1053.0,107.0
2024-12-31,LNKB,166100000.0,32942000.0,128215000.0,270985730.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/LNKB.png,True,26523000.0,-454000.0,"LINKBANCORP, Inc. - Common Stock",NASDAQ,233100730.0,11.37834274478677,81.63937453829107,427.0,630.0,1057.0,109.0
2024-12-31,HTGC,113124000.0,16778000.0,18194000.0,3126091320.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/HTGC.png,True,249617000.0,65264000.0,"Hercules Capital, Inc. Common Stock",NYSE,3031161320.0,8.235028546748545,304.2551376124424,144.0,917.0,1061.0,110.0
2024-12-31,OPRA,126797000.0,34058000.0,9586000.0,804612677.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/OPRA.png,True,93983442.0,117635997.0,Opera Limited - American Depositary Shares,NASDAQ,687401677.0,13.672274180384347,61.955940154968694,537.0,527.0,1064.0,111.0
2024-06-30,DEO,1130000000.0,6731214630.0,18616000000.0,63818326015.0,Beverages - Wineries & Distilleries,Consumer Defensive,https://images.financialmodelingprep.com/symbol/DEO.png,True,9281143101.0,5026470820.0,Diageo plc Common Stock,NYSE,81304326015.0,11.415312758742632,78.93682086043559,438.0,628.0,1066.0,112.0
2024-12-31,FHI,504441000.0,130275000.0,461967000.0,3396292066.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/FHI.png,True,408647000.0,455581000.0,"Federated Hermes, Inc. Common Stock",NYSE,3353818066.0,12.184530942293517,69.75212338868253,479.0,589.0,1068.0,113.0
2024-12-31,KOF,32779000000.0,102370000000.0,78395000000.0,1915536794.0,Beverages - Non-Alcoholic,Consumer Defensive,https://images.financialmodelingprep.com/symbol/KOF.png,True,39721000000.0,12869000000.0,"Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares, each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares)",NYSE,47531536794.0,83.5676745991812,34.46836574423589,882.0,187.0,1069.0,114.0
2024-12-31,CRTO,290693000.0,206690000.0,103396000.0,1583520835.0,Advertising Agencies,Communication Services,https://images.financialmodelingprep.com/symbol/CRTO.png,True,214881471.0,197134000.0,Criteo S.A. - American Depositary Shares,NASDAQ,1396223835.0,15.390187849070777,53.21166423986688,609.0,465.0,1074.0,115.0
2024-12-31,CCLDO,5145000.0,8423000.0,3470000.0,80580771.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/CCLDO.png,True,9400000.0,5220000.0,"CareCloud, Inc. - 8.75% Series B Cumulative Redeemable Perpetual Preferred Stock",NASDAQ,78905771.0,11.91294360459389,68.89980209631312,483.0,600.0,1083.0,116.0
2024-12-31,FTLF,4468000.0,487000.0,13462000.0,144609597.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/FTLF.png,True,13372000.0,6832000.0,"FitLife Brands, Inc. - Common Stock",NASDAQ,153603597.0,8.705525300947217,182.7025549938516,227.0,857.0,1084.0,117.0
2024-12-31,VIPS,26352161000.0,18891343000.0,3048848000.0,38101340535.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/VIPS.png,True,9383341724.0,7875558000.0,"Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares",NYSE,14798027535.0,63.40940846208528,35.0557642963599,870.0,215.0,1085.0,118.0
2024-12-31,LAUR,91350000.0,806639000.0,427414000.0,3349713100.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/LAUR.png,True,379606000.0,-395659000.0,"Laureate Education, Inc. - Common Stock",NASDAQ,3685777100.0,10.299212071180323,92.3660518760037,386.0,707.0,1093.0,119.0
2023-12-31,SCNI,4870000.0,12025000.0,20561000.0,5415.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/SCNI.png,True,4709525.0,225000.0,Scinai Immunotherapeutics Ltd. - American Depositary Shares,NASDAQ,15696415.0,30.00382571434305,38.44510204081632,809.0,289.0,1098.0,120.0
2024-12-31,COLL,70565000.0,20151000.0,859298000.0,950123432.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/COLL.png,True,142493000.0,40843000.0,"Collegium Pharmaceutical, Inc. - Common Stock",NASDAQ,1738856432.0,8.19463857841945,233.6180607928649,182.0,923.0,1105.0,121.0
2024-12-31,GPRK,276750000.0,740500000.0,540256000.0,349419738.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/GPRK.png,True,281211000.0,61438000.0,Geopark Ltd Common Shares,NYSE,612925738.0,45.88010954110072,35.06642658160606,869.0,236.0,1105.0,121.0
2024-12-31,DEC,5990000.0,3355242000.0,1737842000.0,1046476535.0,Oil & Gas Energy,Energy,https://images.financialmodelingprep.com/symbol/DEC.png,True,1054298436.0,-455696000.0,Diversified Energy Company plc Ordinary Shares,NYSE,2778328535.0,37.947219802067075,36.36081083038517,845.0,262.0,1107.0,123.0
2024-12-31,PSIX,55252000.0,38681000.0,146043000.0,794012982.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/PSIX.png,True,80310000.0,26768000.0,"Power Solutions International, Inc. - Common Stock",NASDAQ,884803982.0,9.076586637694405,122.70622927775825,305.0,809.0,1114.0,124.0
2024-12-31,GFI,860200000.0,7298400000.0,2945800000.0,18070534560.0,Gold,Basic Materials,https://images.financialmodelingprep.com/symbol/GFI.png,True,3433353911.0,237400000.0,Gold Fields Limited American Depositary Shares,NYSE,20156134560.0,17.03379137889621,45.56057632898962,699.0,418.0,1117.0,125.0
2023-12-31,LU,39988958000.0,581210000.0,44860246000.0,1198476717.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/LU.png,True,11766885000.0,38483411000.0,"Lufax Holding Ltd American Depositary Shares, each representing two (2) Ordinary Shares",NYSE,6069764717.0,193.86064449983854,30.121590069951015,997.0,125.0,1122.0,126.0
2024-12-31,TEO,318319000000.0,4821827000000.0,3092224000000.0,2979718911.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/TEO.png,True,1249608000000.0,-1203553000000.0,Telecom Argentina SA,NYSE,2776884718911.0,45.00035566798948,34.53602463495026,881.0,242.0,1123.0,127.0
2024-12-31,WALD,14802000.0,15670000.0,182106000.0,345126320.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/WALD.png,True,47496000.0,26730000.0,Waldencast plc - Class A Ordinary Share,NASDAQ,512430320.0,9.268772386458318,112.01886792452831,331.0,792.0,1123.0,127.0
2024-12-31,ZIM,1314700000.0,6844000000.0,6015700000.0,1958647080.0,Marine Shipping,Industrials,https://images.financialmodelingprep.com/symbol/ZIM.png,True,2620900000.0,649700000.0,ZIM Integrated Shipping Services Ltd. Ordinary Shares,NYSE,6659647080.0,39.35493831003429,34.97471209149018,873.0,253.0,1126.0,129.0
2024-12-31,SSP,23852000.0,544036000.0,2686592000.0,219733357.0,Broadcasting,Communication Services,https://images.financialmodelingprep.com/symbol/SSP.png,True,388467000.0,158478000.0,E.W. Scripps Company (The) - Class A Common Stock,NASDAQ,2882473357.0,13.476863508785591,55.29669159618172,589.0,537.0,1126.0,129.0
2024-12-31,GTN,135000000.0,1646000000.0,5693000000.0,427840480.0,Broadcasting,Communication Services,https://images.financialmodelingprep.com/symbol/GTN.png,True,835000000.0,-50000000.0,"Gray Media, Inc. Common Stock",NYSE,5985840480.0,13.949586575016781,52.31829573934837,616.0,512.0,1128.0,131.0
2024-09-28,BLBD,127687000.0,97654000.0,95975000.0,1260410415.0,Auto - Manufacturers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BLBD.png,True,137333000.0,101773000.0,Blue Bird Corporation - Common Stock,NASDAQ,1228698415.0,11.177112163850232,68.86379477202185,484.0,648.0,1132.0,132.0
2024-12-31,EFSC,760345000.0,45009000.0,192754000.0,2012832150.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/EFSC.png,True,178923000.0,260280000.0,Enterprise Financial Services Corporation - Common Stock,NASDAQ,1445241150.0,12.380148461729034,58.607745447756066,561.0,575.0,1136.0,133.0
2025-02-01,ANF,772727000.0,1378894000.0,951613000.0,3723909362.0,Apparel - Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/ANF.png,True,780754000.0,546487000.0,Abercrombie & Fitch Company Common Stock,NYSE,3902795362.0,20.004994563688836,40.55062348698777,764.0,372.0,1136.0,133.0
2024-03-31,BABA,248125000000.0,262088000000.0,205614000000.0,321221656480.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BABA.png,True,161810000000.0,220483000000.0,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,NYSE,278710656480.0,58.05662476045702,33.53081722689511,916.0,223.0,1139.0,135.0
2024-12-31,RIO,6830000000.0,69135000000.0,13855000000.0,99770367959.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/RIO.png,True,28367040450.0,7377000000.0,Rio Tinto Plc Common Stock,NYSE,106795367959.0,26.562051325007317,37.0752828968005,833.0,307.0,1140.0,136.0
2024-05-26,GIS,418000000.0,4230000000.0,13315100000.0,30030438840.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/GIS.png,True,3450700000.0,-2620200000.0,"General Mills, Inc. Common Stock",NYSE,42927538840.0,8.0384296264025,214.35582059883217,190.0,952.0,1142.0,137.0
2023-12-31,VCIG,4637279.0,4402064.0,2177939.0,14056000.0,Consulting Services,Industrials,https://images.financialmodelingprep.com/symbol/VCIG.png,True,40260430.0,140731185.0,VCI Global Limited - Ordinary Share,NASDAQ,11596660.0,347.1726341894994,27.7403215854418,1059.0,85.0,1144.0,138.0
2024-12-31,MRX,2556600000.0,80700000.0,6139800000.0,3333193814.0,Financial - Capital Markets,Financial Services,https://images.financialmodelingprep.com/symbol/MRX.png,True,1024800000.0,2049300000.0,Marex Group plc - Ordinary Shares,NASDAQ,6916393814.0,14.81697005057208,48.112676056338024,664.0,483.0,1147.0,139.0
2024-12-31,SNCR,33375000.0,11599000.0,210223000.0,91869020.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/SNCR.png,True,31769999.0,41084000.0,"Synchronoss Technologies, Inc. - Common Stock",NASDAQ,268717020.0,11.822845832392753,60.30408101285044,549.0,608.0,1157.0,140.0
2024-12-31,KAR,143000000.0,216400000.0,282900000.0,2382850960.0,Auto - Dealerships,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/KAR.png,True,299100000.0,286000000.0,"OPENLANE, Inc. Common Stock",NYSE,2522750960.0,11.856104892731862,59.53423566878981,555.0,605.0,1160.0,141.0
2024-12-31,ZTO,13465442000.0,34481682000.0,17345129000.0,15412248753.0,Integrated Freight & Logistics,Industrials,https://images.financialmodelingprep.com/symbol/ZTO.png,True,11776859000.0,2080486000.0,"ZTO Express (Cayman) Inc. American Depositary Shares, each representing one Class A ordinary share.",NYSE,19291935753.0,61.04550186555869,32.21050513197138,944.0,218.0,1162.0,142.0
