date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,price,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-12-31,GCMGW,89454000.0,63829000.0,485915000.0,1.38,68992272.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/GCMGW.png,True,83251000.0,66961000.0,GCM Grosvenor Inc. - Warrant,NASDAQ,465453272.0,17.886005966244447,63.652419909779034,523.0,401.0,924.0,84.0
2024-06-30,HMY,4693000000.0,41348000000.0,2291000000.0,14.32,8909671114.0,Gold,Basic Materials,https://images.financialmodelingprep.com/symbol/HMY.png,True,18255000000.0,7810000000.0,Harmony Gold Mining Company Limited,NYSE,6507671114.0,280.51509795459526,37.13535945319175,831.0,97.0,928.0,85.0
2024-03-31,RDY,7107000000.0,76886000000.0,20020000000.0,14.1,11746893582.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/RDY.png,True,72217000000.0,121066000000.0,Dr. Reddy's Laboratories Ltd Common Stock,NYSE,24659893582.0,292.85203425497895,36.48207646298092,840.0,95.0,935.0,86.0
2024-12-31,GHC,260852000.0,937783000.0,1169316000.0,985.47,4296637374.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/GHC.png,True,1009479998.0,777032000.0,Graham Holdings Company Common Stock,NYSE,5205101374.0,19.394050671951426,58.868157672985134,558.0,377.0,935.0,86.0
2024-12-31,GETY,121173000.0,209745000.0,1354710000.0,1.81,748284770.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/GETY.png,True,204180000.0,-94440000.0,"Getty Images Holdings, Inc. Class A Common Stock",NYSE,1981821770.0,10.302641897005703,177.0781839469234,230.0,708.0,938.0,88.0
2024-03-31,GB,87462000.0,32034000.0,612443000.0,7.43,1485041530.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/GB.png,True,177055000.0,15623000.0,Global Blue Group Holding AG Ordinary Shares,NYSE,2010022530.0,8.808607732372034,371.51939903896596,117.0,833.0,950.0,89.0
2024-12-31,CTMX,38052000.0,10603000.0,9385000.0,2.5,201553250.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CTMX.png,True,24536000.0,21533000.0,"CytomX Therapeutics, Inc. - Common Stock",NASDAQ,172886250.0,14.191990398311027,76.35051033109286,446.0,505.0,951.0,90.0
2024-12-31,CAAP,439847000.0,87722000.0,1168788000.0,21.87,3523038300.0,"Airlines, Airports & Air Services",Industrials,https://images.financialmodelingprep.com/symbol/CAAP.png,True,426431000.0,161784000.0,Corporacion America Airports SA Common Shares,NYSE,4251979300.0,10.02899990599672,170.91011839394642,235.0,719.0,954.0,91.0
2023-12-31,IMMR,56071000.0,247000.0,39000.0,7.62,246860568.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/IMMR.png,True,155585000.0,387369000.0,Immersion Corporation - Common Stock,NASDAQ,190828568.0,81.53129357445054,40.13895195244778,773.0,189.0,962.0,92.0
2024-12-31,AFYA,911015000.0,1500701000.0,3173497000.0,19.22,1737273140.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/AFYA.png,True,975934296.0,449589000.0,Afya Limited - Class A Common Shares,NASDAQ,3999755140.0,24.399851036881223,50.040470699229346,640.0,323.0,963.0,93.0
2024-12-31,UHS,125983000.0,418719000.0,4955429000.0,192.17,12381106084.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/UHS.png,True,1758306000.0,747122000.0,"Universal Health Services, Inc. Common Stock",NYSE,17210552084.0,10.216441584315186,150.8186793911005,262.0,711.0,973.0,94.0
2024-09-30,SGU,117335000.0,195675000.0,304559000.0,12.2,421705200.0,Oil & Gas Refining & Marketing,Energy,https://images.financialmodelingprep.com/symbol/SGU.png,True,88567000.0,-65996000.0,Star Group L.P. Common Stock,NYSE,608929200.0,14.544712258830748,68.29710284625884,489.0,491.0,980.0,95.0
2024-12-31,EQNR,8120000000.0,55560000000.0,30094000000.0,23.63,64614073777.0,Oil & Gas Integrated,Energy,https://images.financialmodelingprep.com/symbol/EQNR.png,True,32671000000.0,19031000000.0,Equinor ASA,NYSE,86588073777.0,37.73152418673881,43.80019037149253,719.0,263.0,982.0,96.0
2024-12-31,NRC,4233000.0,39896000.0,62684000.0,13.44,306235776.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/NRC.png,True,35094000.0,-17372000.0,National Research Corporation - Common Stock,NASDAQ,364686776.0,9.623052523297417,155.8071390516782,257.0,750.0,1007.0,97.0
2024-09-30,DLHC,342000.0,8511000.0,164815000.0,4.83,69486795.0,Specialty Business Services,Industrials,https://images.financialmodelingprep.com/symbol/DLHC.png,True,22046000.0,5121000.0,DLH Holdings Corp. - Common Stock,NASDAQ,233959795.0,9.42298654347855,161.72241784037558,249.0,771.0,1020.0,98.0
2024-12-31,ARLP,136962000.0,1304058000.0,486798000.0,26.2,3364813600.0,Coal,Energy,https://images.financialmodelingprep.com/symbol/ARLP.png,True,69956871001.0,229617000000.0,"Alliance Resource Partners, L.P. - Common Units Representing Limited Partnership Interests",NASDAQ,3714649600.0,1883.2697167722092,30.294712663667077,988.0,32.0,1020.0,98.0
2024-12-31,BAFN,77788000.0,49063000.0,22400000.0,15.45,63793514.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/BAFN.png,True,48042000.0,102108000.0,BayFirst Financial Corp. - Common Stock,NASDAQ,8405514.0,571.5533874549492,31.7799048759352,956.0,65.0,1021.0,100.0
2024-12-31,PAYO,497467000.0,35456000.0,21380000.0,7.46,2698065660.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/PAYO.png,True,174520000.0,-18174000.0,Payoneer Global Inc. - Common Stock,NASDAQ,2221978660.0,7.854260850552003,1009.8368244416156,44.0,979.0,1023.0,101.0
2024-12-31,WRB,1974747000.0,658546000.0,2840966000.0,71.68,27192238080.0,Insurance - Property & Casualty,Financial Services,https://images.financialmodelingprep.com/symbol/WRB.png,True,2832957000.0,1720209000.0,W.R. Berkley Corporation Common Stock,NYSE,28058457080.0,10.096624315167084,119.09410595038162,313.0,713.0,1026.0,102.0
2024-12-31,IIPR,146245000.0,946000.0,297865000.0,55.47,1553781264.0,REIT - Industrial,Real Estate,https://images.financialmodelingprep.com/symbol/IIPR.png,True,166410000.0,128010000.0,"Innovative Industrial Properties, Inc. Common Stock",NYSE,1705401264.0,9.757820843271054,129.04401501287262,292.0,741.0,1033.0,103.0
2024-06-30,SSL,45383000000.0,175940000000.0,135155000000.0,3.81,2400256814.0,Chemicals - Specialty,Basic Materials,https://images.financialmodelingprep.com/symbol/SSL.png,True,82587000000.0,54700000000.0,Sasol Ltd. American Depositary Shares,NYSE,92172256814.0,89.60071376646155,35.80775234131114,855.0,180.0,1035.0,104.0
2024-09-30,GIB,1461145000.0,832938000.0,3308403000.0,107.56,23855757354.0,Information Technology Services,Technology,https://images.financialmodelingprep.com/symbol/GIB.png,True,2452597000.0,999564000.0,CGI Inc. Common Stock,NYSE,25703015354.0,9.542059428518831,133.83870795229691,282.0,760.0,1042.0,105.0
2024-12-31,AMG,950000000.0,57600000.0,2620200000.0,182.46,5187137094.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/AMG.png,True,933100000.0,1398200000.0,"Affiliated Managers Group, Inc. Common Stock",NYSE,6857337094.0,13.607322889470307,64.09534276686358,519.0,527.0,1046.0,106.0
2024-12-31,HTGC,113124000.0,16778000.0,18194000.0,17.71,3106794460.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/HTGC.png,True,249617000.0,65264000.0,"Hercules Capital, Inc. Common Stock",NYSE,3011864460.0,8.287789949219695,304.2551376124424,143.0,905.0,1048.0,107.0
2024-12-31,ATAT,3618451000.0,1716567000.0,1732813000.0,29.62,4093069438.0,Travel Lodging,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/ATAT.png,True,1643744000.0,2885530000.0,Atour Lifestyle Holdings Limited - American Depositary Shares,NASDAQ,2207431438.0,74.46410210997458,35.717282795212704,857.0,192.0,1049.0,108.0
2024-12-31,DFIN,57300000.0,21200000.0,141400000.0,55.38,1530636744.0,Financial - Capital Markets,Financial Services,https://images.financialmodelingprep.com/symbol/DFIN.png,True,139500000.0,47100000.0,"Donnelley Financial Solutions, Inc. Common Stock ",NYSE,1614736744.0,8.639179142875813,204.2459736456808,198.0,857.0,1055.0,109.0
2024-06-30,DEO,1130000000.0,6731214630.0,18616000000.0,112.27,62373844012.0,Beverages - Wineries & Distilleries,Consumer Defensive,https://images.financialmodelingprep.com/symbol/DEO.png,True,9281143101.0,5026470820.0,Diageo plc Common Stock,NYSE,79859844012.0,11.621789668917192,78.93682086043559,437.0,621.0,1058.0,110.0
2024-12-31,FHI,504441000.0,130275000.0,461967000.0,42.82,3386800798.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/FHI.png,True,408647000.0,455581000.0,"Federated Hermes, Inc. Common Stock",NYSE,3344326798.0,12.219110890849011,69.75212338868253,478.0,584.0,1062.0,111.0
2024-12-31,KOF,32779000000.0,102370000000.0,78395000000.0,91.8,1928561940.0,Beverages - Non-Alcoholic,Consumer Defensive,https://images.financialmodelingprep.com/symbol/KOF.png,True,39721000000.0,12869000000.0,"Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares, each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares)",NYSE,47544561940.0,83.54478068412297,34.46836574423589,881.0,187.0,1068.0,112.0
2024-12-31,LNKB,166100000.0,32942000.0,128215000.0,7.39,276276155.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/LNKB.png,True,26523000.0,-454000.0,"LINKBANCORP, Inc. - Common Stock",NASDAQ,238391155.0,11.125832248264413,81.63937453829107,426.0,645.0,1071.0,113.0
2024-12-31,CRTO,290693000.0,206690000.0,103396000.0,29.93,1603341630.0,Advertising Agencies,Communication Services,https://images.financialmodelingprep.com/symbol/CRTO.png,True,214881471.0,197134000.0,Criteo S.A. - American Depositary Shares,NASDAQ,1416044630.0,15.174766843330353,53.21166423986688,608.0,469.0,1077.0,114.0
2024-12-31,VIPS,26352161000.0,18891343000.0,3048848000.0,14.84,38204320663.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/VIPS.png,True,9383341724.0,7875558000.0,"Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares",NYSE,14901007663.0,62.97118917198694,35.0557642963599,869.0,212.0,1081.0,115.0
2024-12-31,OPRA,126797000.0,34058000.0,9586000.0,18.51,828330404.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/OPRA.png,True,93983442.0,117635997.0,Opera Limited - American Depositary Shares,NASDAQ,711119404.0,13.216267404791559,61.955940154968694,536.0,550.0,1086.0,116.0
2024-12-31,LAUR,91350000.0,806639000.0,427414000.0,22.47,3343760700.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/LAUR.png,True,379606000.0,-395659000.0,"Laureate Education, Inc. - Common Stock",NASDAQ,3679824700.0,10.315871840308045,92.3660518760037,385.0,707.0,1092.0,117.0
2024-12-31,FTLF,4468000.0,487000.0,13462000.0,15.735,147659443.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/FTLF.png,True,13372000.0,6832000.0,"FitLife Brands, Inc. - Common Stock",NASDAQ,156653443.0,8.53603964516758,182.7025549938516,226.0,870.0,1096.0,118.0
2023-12-31,SCNI,4870000.0,12025000.0,20561000.0,2.71,5778.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/SCNI.png,True,4709525.0,225000.0,Scinai Immunotherapeutics Ltd. - American Depositary Shares,NASDAQ,15696778.0,30.00313185291911,38.44510204081632,808.0,291.0,1099.0,119.0
2024-12-31,WALD,14802000.0,15670000.0,182106000.0,3.03,339523620.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/WALD.png,True,47496000.0,26730000.0,Waldencast plc - Class A Ordinary Share,NASDAQ,506827620.0,9.37123355668738,112.01886792452831,330.0,775.0,1105.0,120.0
2024-12-31,COLL,70565000.0,20151000.0,859298000.0,29.8,957837560.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/COLL.png,True,142493000.0,40843000.0,"Collegium Pharmaceutical, Inc. - Common Stock",NASDAQ,1746570560.0,8.158445084520375,233.6180607928649,181.0,924.0,1105.0,120.0
2024-12-31,DEC,5990000.0,3355242000.0,1737842000.0,13.99,1098224877.0,Oil & Gas Energy,Energy,https://images.financialmodelingprep.com/symbol/DEC.png,True,1054298436.0,-455696000.0,Diversified Energy Company plc Ordinary Shares,NYSE,2830076877.0,37.25334970821007,36.36081083038517,844.0,265.0,1109.0,122.0
2024-12-31,GPRK,276750000.0,740500000.0,540256000.0,7.14,366351972.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/GPRK.png,True,281211000.0,61438000.0,Geopark Ltd Common Shares,NYSE,629857972.0,44.64673188259654,35.06642658160606,868.0,243.0,1111.0,123.0
2024-12-31,GFI,860200000.0,7298400000.0,2945800000.0,20.18,18061584320.0,Gold,Basic Materials,https://images.financialmodelingprep.com/symbol/GFI.png,True,3433353911.0,237400000.0,Gold Fields Limited American Depositary Shares,NYSE,20147184320.0,17.041358516741855,45.56057632898962,698.0,416.0,1114.0,124.0
2024-05-26,GIS,418000000.0,4230000000.0,13315100000.0,53.77,29444505770.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/GIS.png,True,3450700000.0,-2620200000.0,"General Mills, Inc. Common Stock",NYSE,42341605770.0,8.149667300631522,214.35582059883217,189.0,927.0,1116.0,125.0
2024-12-31,TEO,318319000000.0,4821827000000.0,3092224000000.0,10.89,3274024192.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/TEO.png,True,1249608000000.0,-1203553000000.0,Telecom Argentina SA,NYSE,2777179024192.0,44.9955868568309,34.53602463495026,880.0,240.0,1120.0,126.0
2024-12-31,PSIX,55252000.0,38681000.0,146043000.0,35.06,806667492.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/PSIX.png,True,80310000.0,26768000.0,"Power Solutions International, Inc. - Common Stock",NASDAQ,897458492.0,8.948603274233657,122.70622927775825,304.0,817.0,1121.0,127.0
2024-12-31,SSP,23852000.0,544036000.0,2686592000.0,2.55,223235083.0,Broadcasting,Communication Services,https://images.financialmodelingprep.com/symbol/SSP.png,True,388467000.0,158478000.0,E.W. Scripps Company (The) - Class A Common Stock,NASDAQ,2885975083.0,13.460511225072139,55.29669159618172,588.0,534.0,1122.0,128.0
2023-12-31,LU,39988958000.0,581210000.0,44860246000.0,2.89,1211048151.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/LU.png,True,11766885000.0,38483411000.0,"Lufax Holding Ltd American Depositary Shares, each representing two (2) Ordinary Shares",NYSE,6082336151.0,193.45995860596096,30.121590069951015,996.0,128.0,1124.0,129.0
2024-12-31,GTN,135000000.0,1646000000.0,5693000000.0,4.55,419541850.0,Broadcasting,Communication Services,https://images.financialmodelingprep.com/symbol/GTN.png,True,835000000.0,-50000000.0,"Gray Media, Inc. Common Stock",NYSE,5977541850.0,13.968952806244259,52.31829573934837,615.0,512.0,1127.0,130.0
2024-12-31,ZIM,1314700000.0,6844000000.0,6015700000.0,17.11,2061036380.0,Marine Shipping,Industrials,https://images.financialmodelingprep.com/symbol/ZIM.png,True,2620900000.0,649700000.0,ZIM Integrated Shipping Services Ltd. Ordinary Shares,NYSE,6762036380.0,38.759034301439236,34.97471209149018,872.0,258.0,1130.0,131.0
2024-12-31,CCLDO,5145000.0,8423000.0,3470000.0,19.7799,86391878.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/CCLDO.png,True,9400000.0,5220000.0,"CareCloud, Inc. - 8.75% Series B Cumulative Redeemable Perpetual Preferred Stock",NASDAQ,84716878.0,11.095781881858299,68.89980209631312,482.0,649.0,1131.0,132.0
2024-03-31,BABA,248125000000.0,262088000000.0,205614000000.0,131.65,319040596572.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BABA.png,True,161810000000.0,220483000000.0,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,NYSE,276529596572.0,58.51453226196334,33.53081722689511,915.0,224.0,1139.0,133.0
2024-12-31,SNCR,33375000.0,11599000.0,210223000.0,7.44,85545120.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/SNCR.png,True,31769999.0,41084000.0,"Synchronoss Technologies, Inc. - Common Stock",NASDAQ,262393120.0,12.10778659135575,60.30408101285044,548.0,591.0,1139.0,133.0
2024-12-31,EFSC,760345000.0,45009000.0,192754000.0,54.89,2027235903.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/EFSC.png,True,178923000.0,260280000.0,Enterprise Financial Services Corporation - Common Stock,NASDAQ,1459644903.0,12.257981350961494,58.607745447756066,560.0,582.0,1142.0,135.0
2024-09-28,BLBD,127687000.0,97654000.0,95975000.0,40.59,1281243645.0,Auto - Manufacturers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BLBD.png,True,137333000.0,101773000.0,Blue Bird Corporation - Common Stock,NASDAQ,1249531645.0,10.9907580611934,68.86379477202185,483.0,659.0,1142.0,135.0
2024-12-31,RIO,6830000000.0,69135000000.0,13855000000.0,62.27,101167575522.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/RIO.png,True,28367040450.0,7377000000.0,Rio Tinto Plc Common Stock,NYSE,108192575522.0,26.21902687234931,37.0752828968005,832.0,311.0,1143.0,137.0
2025-02-01,ANF,772727000.0,1378894000.0,951613000.0,81.41,3878258426.0,Apparel - Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/ANF.png,True,780754000.0,546487000.0,Abercrombie & Fitch Company Common Stock,NYSE,4057144426.0,19.243929178280624,40.55062348698777,763.0,381.0,1144.0,138.0
2023-12-31,VCIG,4637279.0,4402064.0,2177939.0,5.17,14476000.0,Consulting Services,Industrials,https://images.financialmodelingprep.com/symbol/VCIG.png,True,40260430.0,140731185.0,VCI Global Limited - Ordinary Share,NASDAQ,12016660.0,335.03843830149145,27.7403215854418,1058.0,89.0,1147.0,139.0
